A,0,1,1,1.5258E-09,1,1,1,1,0.999999404
A,1,1,1,1.76572E-13,1,1,1,1,1
A,2,1,1,1.83789E-15,1,1,1,1,1
A,3,1,1,2.37126E-17,1,1,1,1,1
A,4,1,1,4.76092E-19,1,1,1,1,1
A,5,1,1,2.32965E-17,1,1,1,1,1
A,6,1,1,4.94622E-17,1,1,1,1,1
A,7,1,1,9.83987E-21,1,1,1,1,1
A,8,1,1,4.08831E-21,1,1,1,1,1
A,9,1,1,3.92467E-23,1,1,1,1,1
A,10,1,1,2.41612E-22,1,1,1,1,1
A,11,1,1,4.33914E-20,1,1,1,1,1
A,12,1,1,1.54676E-19,1,1,1,1,1
A,13,1,1,1.42281E-23,1,1,1,1,1
A,14,1,1,7.94547E-21,1,1,1,1,1
A,15,1,1,1.59952E-21,1,1,1,1,1
A,16,1,1,1.16522E-21,1,1,1,1,1
A,17,1,1,9.11996E-20,1,1,1,1,1
A,18,1,1,5.19441E-24,1,1,1,1,1
A,19,1,1,1.4474E-22,1,1,1,1,1
A,20,1,1,2.92445E-22,1,1,1,1,1
A,21,1,1,3.90445E-18,1,1,1,1,1
A,22,1,1,8.66012E-16,1,1,1,1,1
A,23,1,1,1.10689E-14,1,1,1,1,1
A,24,1,1,8.2903E-14,1,1,1,1,1
A,25,1,1,1.94539E-18,1,1,1,1,1
A,26,1,1,1.18304E-21,1,1,1,1,1
A,27,1,1,5.93885E-18,1,1,1,1,1
A,28,1,1,2.6593E-20,1,1,1,1,1
A,29,1,1,1.2327E-27,1,1,1,1,1
A,30,1,1,6.81678E-24,1,1,1,1,1
A,31,1,1,2.27295E-23,1,1,1,1,1
A,32,1,1,2.84269E-20,1,1,1,1,1
A,33,1,1,2.18321E-18,1,1,1,1,1
A,34,1,1,2.35098E-20,1,1,1,1,1
A,35,1,1,5.09268E-21,1,1,1,1,1
A,36,1,1,1.9268E-22,1,1,1,1,1
A,37,1,1,1.10558E-22,1,1,1,1,1
A,38,1,1,1.15955E-26,1,1,1,1,1
A,39,1,1,1.23246E-28,1,1,1,1,1
A,40,1,1,5.6372E-27,1,1,1,1,1
A,41,1,1,9.08165E-24,1,1,1,1,1
A,42,1,1,6.60277E-24,1,1,1,1,1
A,43,1,1,7.59956E-24,1,1,1,1,1
A,44,1,1,4.63312E-21,1,1,1,1,1
A,45,1,1,1.98582E-19,1,1,1,1,1
A,46,1,1,6.17645E-21,1,1,1,1,1
A,47,1,1,1.01158E-22,1,1,1,1,1
A,48,1,1,7.17617E-19,1,1,1,1,1
A,49,1,1,4.81789E-25,1,1,1,1,1
A,50,1,1,3.21898E-27,1,1,1,1,1
A,51,1,1,4.60897E-28,1,1,1,1,1
A,52,1,1,7.08241E-25,1,1,1,1,1
A,53,1,1,1.87317E-26,1,1,1,1,1
A,54,1,1,8.46123E-22,1,1,1,1,1
A,55,1,1,1.66516E-22,1,1,1,1,1
A,56,1,1,6.15021E-23,1,1,1,1,1
A,57,1,1,1.53212E-21,1,1,1,1,1
A,58,1,1,1.97795E-11,1,1,1,1,1
A,59,1,1,2.15693E-16,1,1,1,1,1
A,60,1,1,1.16318E-21,1,1,1,1,1
A,61,1,1,7.36952E-23,1,1,1,1,1
A,62,1,1,5.53674E-25,1,1,1,1,1
A,63,1,1,1.48537E-20,1,1,1,1,1
A,64,1,1,1.94647E-27,1,1,1,1,1
A,65,1,1,3.58599E-29,1,1,1,1,1
A,66,1,1,2.67737E-26,1,1,1,1,1
A,67,1,1,7.99823E-29,1,1,1,1,1
A,68,1,1,3.00609E-25,1,1,1,1,1
A,69,1,1,6.92136E-24,1,1,1,1,1
A,70,1,1,3.31387E-23,1,1,1,1,1
A,71,1,1,1.36841E-21,1,1,1,1,1
A,72,1,1,6.22059E-18,1,1,1,1,1
A,73,1,1,2.28648E-20,1,1,1,1,1
A,74,1,1,1.65952E-20,1,1,1,1,1
A,75,1,1,5.66433E-23,1,1,1,1,1
A,76,1,1,8.73562E-20,1,1,1,1,1
A,77,1,1,2.67261E-18,1,1,1,1,1
A,78,1,1,1.08559E-24,1,1,1,1,1
A,79,1,1,2.10758E-24,1,1,1,1,1
A,80,1,1,3.40942E-23,1,1,1,1,1
A,81,1,1,4.66953E-23,1,1,1,1,1
A,82,1,1,4.2273E-21,1,1,1,1,1
A,83,1,1,4.35688E-24,1,1,1,1,1
A,84,1,1,1.64367E-22,1,1,1,1,1
A,85,1,1,5.12532E-15,1,1,1,1,1
A,86,1,1,1.07055E-11,1,1,1,1,1
A,87,1,1,8.26921E-26,1,1,1,1,1
A,88,1,1,2.42716E-25,1,1,1,1,1
A,89,1,1,2.24284E-22,1,1,1,1,1
A,90,1,1,4.85249E-20,1,1,1,1,1
A,91,1,1,6.348E-18,1,1,1,1,1
A,92,1,1,2.5403E-25,1,1,1,1,1
A,93,1,1,4.43108E-25,1,1,1,1,1
A,94,1,1,2.0911E-20,1,1,1,1,1
A,95,1,1,3.08875E-19,1,1,1,1,1
A,96,1,1,1.274E-19,1,1,1,1,1
A,97,1,1,6.24419E-18,1,1,1,1,1
A,98,1,1,2.36725E-27,1,1,1,1,1
A,99,1,1,1.01939E-23,1,1,1,1,1
A,100,1,1,8.8885E-20,1,1,1,1,1
A,101,1,1,1.01519E-23,1,1,1,1,1
A,102,1,1,1.04674E-22,1,1,1,1,1
A,103,1,1,1.21082E-15,1,1,1,1,1
A,104,1,1,4.03623E-25,1,1,1,1,1
A,105,1,1,1.35958E-23,1,1,1,1,1
A,106,1,1,1.98679E-21,1,1,1,1,1
A,107,1,1,1.28371E-25,1,1,1,1,1
A,108,1,1,3.47148E-24,1,1,1,1,1
A,109,1,1,4.45851E-18,1,1,1,1,1
A,110,1,1,6.42544E-19,1,1,1,1,1
A,111,1,1,7.84412E-23,1,1,1,1,1
A,112,1,1,6.21284E-22,1,1,1,1,1
A,113,1,1,4.46269E-19,1,1,1,1,1
A,114,1,1,9.23115E-22,1,1,1,1,1
A,115,1,1,1.25305E-22,1,1,1,1,1
A,116,1,1,2.70328E-19,1,1,1,1,1
A,117,1,1,1.28702E-22,1,1,1,1,1
B,0,0.972938538,9.88661E-19,1,6.51028E-12,0.871222377,2.58238E-34,0.005903316,1.76828E-37
B,1,0.648908198,0,1,8.23225E-36,0.006674518,0,7.24318E-16,0
B,2,0.299200267,0,1,0,0.000722548,0,8.31758E-19,0
B,3,0.924125433,0,1,0,0.002740505,0,5.28487E-23,0
B,4,0.970608354,0,1,0,0.010982234,0,2.35046E-21,0
B,5,0.77831316,0,1,0,0.0005866,0,1.7239E-24,0
B,6,0.896148324,0,1,0,0.003423872,0,1.58867E-21,0
B,7,0.999666452,3.16222E-20,1,6.16615E-10,0.999135435,0,0.993697822,0
B,8,0.909820437,2.63948E-11,1,0.000271387,0.844115317,2.98705E-19,0.656296551,4.88592E-21
B,9,0.503528476,1.17855E-07,1,0.057256885,0.383950174,1.32183E-10,0.243589878,2.01755E-11
B,10,0.41277343,6.21253E-05,0.999985456,0.181754291,0.311036527,1.74983E-06,0.21144107,6.67767E-07
B,11,0.980552256,6.17758E-14,1,6.31075E-06,0.961073816,2.30324E-25,0.869573593,7.67656E-28
B,12,0.780050337,7.70264E-10,1,0.002526714,0.66954118,1.68564E-15,0.460196406,7.70808E-17
B,13,0.999854922,4.60638E-22,1,7.70003E-11,0.999603808,0,0.996623516,0
B,14,0.779440522,2.53113E-07,1,0.004132398,0.674574673,2.6781E-12,0.487706602,2.32532E-13
B,15,0.98003906,1.72602E-17,1,4.00396E-06,0.958487868,6.62426E-30,0.845531464,8.60771E-33
B,16,0.562397003,5.62407E-11,1,0.029207429,0.428739369,2.60751E-15,0.250155628,1.38447E-16
B,17,0.745639861,2.93615E-12,1,0.002692253,0.621319354,2.68987E-18,0.391494006,7.09554E-20
B,18,0.352239639,2.00101E-05,0.999984264,0.003387213,0.168476686,2.63818E-06,0.003682436,1.43316E-06
B,19,0.86038655,9.19222E-14,1,0.000490917,0.766827345,1.57278E-21,0.528775692,1.79313E-23
B,20,1,1,4.90323E-10,1,1,1,1,1
B,21,1,1,9.84698E-11,1,1,1,1,1
B,22,1,1,1.47944E-11,1,1,1,1,1
B,23,0.813842535,2.13869E-12,1,0.001210127,0.706336081,3.62677E-19,0.472936124,7.25284E-21
B,24,0.582493424,3.71041E-10,1,0.01940519,0.451691896,2.4872E-14,0.273947388,1.68888E-15
B,25,0.98753345,2.2956E-14,1,2.38957E-06,0.974267662,1.04995E-26,0.905412912,2.41186E-29
B,26,0.419011384,9.0718E-21,1,9.24229E-15,0.05738008,1.99433E-33,3.457E-07,4.91293E-36
B,27,0.999596298,6.96856E-19,1,1.09597E-09,0.99897939,1.81958E-38,0.99308008,0
B,28,0.924287319,1.10775E-11,1,0.000167167,0.866555095,5.00964E-20,0.689586759,6.7377E-22
B,29,0.480416,3.48993E-06,0.999999523,0.094377398,0.367628902,1.97831E-08,0.243792236,4.92336E-09
C,0,0.460286647,7.08608E-07,0.999999881,0.104789563,0.346949995,2.57605E-09,0.223429546,5.23418E-10
C,1,1,1,3.5007E-08,1,1,1,1,1
C,2,0.999999881,0.999999762,3.92704E-07,1,0.999999762,1,0.999998689,1
C,3,0.998931587,0.993483603,0.008046121,0.999571741,0.998218,0.998111248,0.991953075,0.997267008
C,4,0.418668807,3.45171E-05,0.999992609,0.170076847,0.315418512,7.59583E-07,0.213053316,2.68543E-07
C,5,1,0.999999881,9.60274E-08,1,0.999999881,1,0.999999642,1
C,6,0.983669341,3.7347E-05,0.999995947,0.940724313,0.974213004,2.49192E-07,0.936390877,3.27423E-08
C,7,0.531422973,1.07467E-09,1,0.043375324,0.403290153,1.96962E-13,0.242405251,1.60107E-14
C,8,0.999342859,0.998553574,0.001936719,0.999893904,0.999016404,0.999673009,0.99742198,0.999520302
C,9,0.483660519,6.85074E-07,0.999999881,0.073129244,0.368219197,1.8789E-09,0.23902306,3.77337E-10
C,10,0.531436443,9.6555E-10,1,0.043528985,0.40314427,1.71476E-13,0.241982609,1.37547E-14
C,11,0.47242102,2.25235E-07,1,0.09056285,0.356300622,4.91993E-10,0.226623803,8.54306E-11
C,12,0.547273993,7.81353E-10,1,0.033903986,0.418067336,1.06228E-13,0.252010524,8.20178E-15
C,13,0.957809567,0.49108386,0.653577328,0.977031171,0.937947631,0.441704392,0.884183168,0.346251428
C,14,0.999928355,0.999806941,0.000276359,0.999991655,0.999892473,0.999966979,0.999670506,0.999940038
C,15,0.48199299,9.22523E-08,1,0.080620296,0.363742411,1.34474E-10,0.229109898,2.06147E-11
C,16,1,1,4.67747E-09,1,1,1,1,1
C,17,1,1,1.26026E-10,1,1,1,1,1
C,18,0.850555539,1.37594E-20,1,0.000211682,0.739119947,3.8808E-30,0.431670517,7.36515E-33
C,19,0.998931587,0.993483603,0.008046121,0.999571741,0.998218,0.998111248,0.991953075,0.997267008
C,20,1,1,4.0317E-07,1,1,0.999999881,1,0.999988556
C,21,1,0.999999881,2.12638E-06,1,1,0.999999285,1,0.9998914
C,22,1,0.999999881,9.52847E-06,1,1,0.999992132,1,0.996192336
C,23,0.990415812,2.5414E-19,1,0.017286254,0.981540918,3.55907E-28,0.922032058,4.94274E-31
C,24,1,1.12752E-05,1,1,1,2.78202E-11,1,1.2312E-14
C,25,1,0.962811649,0.874230206,1,1,0.007897501,1,7.20211E-06
C,26,1,1,5.7505E-16,1,1,1,1,1
C,27,0.999997377,6.76751E-28,1,0.514511406,0.999994278,0,0.999926925,0
C,28,1,1.6096E-17,1,0.999920964,0.999999881,6.93773E-27,0.999999046,9.90992E-31
C,29,0.652546108,8.9195E-15,1,0.008488216,0.508136868,7.35728E-21,0.276798189,1.13058E-22
C,30,1,1,5.78119E-10,1,1,1,1,0.999999881
C,31,1,1,3.5333E-12,1,1,1,1,1
C,32,1,4.94127E-16,1,1,1,1.85096E-26,1,2.2076E-31
C,33,0.999999046,1.70086E-22,1,0.974572122,0.999997854,8.90853E-34,0.99997592,5.26168E-38
C,34,0.918039203,3.52601E-29,1,1.7066E-05,0.830166698,0,0.467987061,0
C,35,1,1,2.54303E-05,1,1,0.999901175,1,0.486097068
C,36,1,1,5.92077E-12,1,1,1,1,0.999999881
C,37,1,1.26904E-12,1,0.999999523,1,4.67821E-20,0.999999881,2.08183E-23
C,38,0.828025758,6.90812E-22,1,0.000309095,0.702449143,1.36512E-31,0.378833979,1.9405E-34
C,39,1,0.999966145,0.001547414,1,1,0.997569382,1,0.619729757
C,40,1,1,1.38896E-19,1,1,1,1,1
C,41,1,1,2.65274E-12,1,1,1,1,1
C,42,1,1,3.42509E-14,1,1,1,1,1
C,43,1,1,1.38121E-16,1,1,1,1,1
C,44,1,1,7.58323E-08,1,1,1,1,0.999999404
C,45,0.93110925,6.5737E-34,1,1.18037E-05,0.845995188,0,0.444997221,0
C,46,0.604739606,9.92933E-13,1,0.016602604,0.465015084,7.26952E-18,0.262277097,2.1866E-19
C,47,1,1,1.21791E-14,1,1,1,1,1
C,48,0.760420322,5.34471E-20,1,0.001503215,0.61651051,1.62456E-28,0.315891296,4.45661E-31
C,49,0.87086457,1.44415E-27,1,0.000123909,0.752029717,0,0.377914995,0
C,50,0.662174284,3.33492E-15,1,0.007375601,0.517134666,1.74547E-21,0.279894799,2.33194E-23
C,51,0.757850945,7.51353E-20,1,0.001574892,0.61371851,2.63421E-28,0.314683914,7.55306E-31
C,52,1,1,1.67331E-11,1,1,1,1,1
C,53,0.912145376,1.36117E-30,1,2.65344E-05,0.816304505,0,0.431974143,0
C,54,0.815254927,2.55382E-23,1,0.000504859,0.679663599,2.38698E-33,0.342545211,2.24093E-36
C,55,0.851083219,3.40304E-25,1,0.000201342,0.727188349,3.43847E-36,0.37306723,0
C,56,1,1,1.13054E-09,1,1,1,1,1
C,57,0.927819967,3.4677E-30,1,1.03759E-05,0.846692562,0,0.488236368,0
C,58,0.663470685,2.81405E-15,1,0.007234733,0.518330753,1.40464E-21,0.280540317,1.84827E-23
C,59,0.860145152,8.39069E-26,1,0.000156482,0.73959589,4.12142E-37,0.380319774,0
C,60,0.934290946,5.79307E-33,1,8.74458E-06,0.854162633,0,0.470691204,0
C,61,0.963159621,9.28986E-38,1,1.03723E-06,0.908836961,0,0.543370426,0
C,62,1,1,2.45121E-08,1,1,1,0.999999881,1
C,63,0.920669258,5.76748E-30,1,1.56289E-05,0.833569825,0,0.467847824,0
C,64,0.743537128,3.97344E-19,1,0.00202712,0.598271966,3.26377E-27,0.309383988,1.21404E-29
C,65,0.983380437,1.75196E-07,1,0.863424897,0.972574651,9.47414E-11,0.922652185,6.48472E-12
C,66,0.8193174,5.00331E-23,1,0.00043793,0.686439812,5.51284E-33,0.35252279,5.70201E-36
C,67,0.812375724,6.28814E-22,1,0.000482028,0.680031419,1.8365E-31,0.357028812,2.69939E-34
C,68,0.765990734,6.28249E-20,1,0.001306965,0.624009252,1.95798E-28,0.324106812,5.59001E-31
C,69,0.984543145,0,1,5.01611E-08,0.955461144,0,0.635428548,0
C,70,0.984804273,0,1,4.78008E-08,0.95588851,0,0.632794082,0
C,71,0.947604239,2.15172E-12,1,0.191632882,0.910787821,9.88134E-18,0.756923497,1.85679E-19
C,72,0.999979854,0.833443344,0.463330001,0.999992371,0.999967575,0.434360147,0.999863505,0.120993681
C,73,0.777887344,5.05203E-21,1,0.001084865,0.635856092,5.59238E-30,0.324239314,1.12254E-32
C,74,0.518729568,3.37234E-09,1,0.051146764,0.392907739,9.98898E-13,0.238196015,9.39074E-14
C,75,0.731841564,1.87703E-18,1,0.00247776,0.586077094,2.75265E-26,0.303702474,1.22721E-28
C,76,0.952166319,4.6975E-10,1,0.415428489,0.920856655,2.42702E-14,0.794686198,9.23861E-16
C,77,0.964823425,0,1,1.0068E-06,0.91045022,0,0.526676774,0
C,78,0.999639511,7.89331E-05,0.999994159,0.99893409,0.999398589,2.04268E-07,0.997649968,1.46601E-08
C,79,0.999927998,0.3280783,0.911293805,0.999957561,0.999884129,0.037694022,0.999552548,0.006563276
C,80,0.752694726,1.62008E-19,1,0.001728373,0.608211875,7.27201E-28,0.311690658,2.2547E-30
C,81,0.898394525,3.3426E-30,1,5.05597E-05,0.792180955,0,0.399927229,0
C,82,0.898179352,3.60815E-30,1,5.09623E-05,0.791863918,0,0.399560511,0
C,83,0.829740882,3.04013E-24,1,0.000363747,0.697679281,9.29211E-35,0.349567652,6.2018E-38
C,84,0.635874987,4.90617E-14,1,0.010778347,0.492836863,8.67022E-20,0.271392137,1.68519E-21
C,85,0.938204229,4.72815E-34,1,7.33763E-06,0.86012125,0,0.469485343,0
C,86,0.999999762,0.05156656,0.996845305,0.999999762,0.999999523,0.000341564,0.999997139,1.1859E-05
C,87,0.551561475,0.000725991,0.999781668,0.375875503,0.445664525,5.58065E-05,0.322649539,2.55631E-05
C,88,0.792099059,9.09144E-22,1,0.000821988,0.652256966,3.76147E-31,0.329422832,5.59937E-34
C,89,1,1,4.27983E-10,1,1,1,1,1
C,90,0.853013813,5.91694E-26,1,0.000204077,0.727825463,2.73271E-37,0.363455564,0
C,91,0.551858187,1.49281E-10,1,0.033497252,0.419944674,1.09329E-14,0.247316048,6.68078E-16
C,92,1,6.55481E-08,1,0.999999642,1,4.91889E-13,0.999999404,1.63482E-15
C,93,1,0.999908686,0.025136735,1,1,0.732802987,1,0.000878571
C,94,1,0.99999094,0.007867069,1,1,0.819700062,1,0.0002585
C,95,1,1,1.19497E-19,1,1,1,1,1
C,96,1,0.999649048,0.189318389,1,1,0.104799204,1,1.2449E-05
C,97,1,2.30913E-10,1,0.999999881,1,6.692E-17,0.999999881,5.92479E-20
C,98,0.814129949,3.79138E-23,1,0.000518138,0.678424537,3.51279E-33,0.340406418,3.30173E-36
C,99,1,8.43312E-07,1,1,1,6.49815E-13,1,2.41506E-16
C,100,1,1.6593E-06,1,1,1,2.09296E-13,1,1.98117E-17
C,101,1,1,1.96179E-14,1,1,1,1,1
C,102,1,2.32528E-06,1,1,1,1.68673E-14,1,1.94298E-19
C,103,1,8.79222E-06,1,1,1,2.09577E-12,1,2.02574E-16
C,104,0.501007736,1.66545E-08,1,0.063816495,0.37872833,1.0638E-11,0.233777806,1.26606E-12
C,105,1,2.94037E-15,1,0.999996662,1,8.22766E-24,0.999999642,2.0629E-27
C,106,1,0.027295081,0.999984503,1,1,2.17551E-08,1,1.1541E-12
C,107,1,0.999926925,0.124931224,1,1,0.063174874,1,1.4187E-06
C,108,1,0.000539831,1,1,1,3.2857E-12,1,1.09736E-17
C,109,1,1,5.07894E-22,1,1,1,1,1
C,110,1,1,1.12762E-13,1,1,1,1,1
C,111,0.999999881,3.16188E-29,1,0.988750994,0.999999881,0,0.999996185,0
C,112,1,1,2.25108E-11,1,1,1,1,0.999997735
C,113,1,1,5.5048E-23,1,1,1,1,1
C,114,0.999994159,4.81431E-12,1,0.9995296,0.999989271,2.4626E-18,0.999921322,6.85248E-21
C,115,1,1,2.13358E-18,1,1,1,1,1
C,116,1,1,2.58774E-24,1,1,1,1,1
C,117,1,0.999999881,4.29641E-06,1,1,0.999994874,1,0.996486783
C,118,0.722908556,2.78398E-15,1,0.002242504,0.586630225,5.67071E-22,0.335375875,7.09325E-24
C,119,0.705985248,1.10583E-11,1,0.004138012,0.578247428,3.589E-17,0.360172898,1.23543E-18
C,120,0.534216821,1.21993E-08,1,0.037853021,0.409692109,4.82199E-12,0.255654871,5.45704E-13
C,121,0.779322565,1.13922E-17,1,0.000777225,0.648976147,1.52132E-25,0.368800968,8.6679E-28
C,122,0.654609621,5.78772E-13,1,0.006949756,0.517024159,1.85886E-18,0.299952418,5.06318E-20
C,123,0.419898331,2.96203E-05,0.999993801,0.16769889,0.316316813,6.26731E-07,0.21354726,2.18777E-07
C,124,0.919014513,0.097459644,0.954573512,0.932417929,0.882117927,0.039111912,0.798911095,0.023074683
C,125,0.458762586,7.73452E-07,0.999999881,0.106682435,0.345747441,3.06556E-09,0.223329663,6.3907E-10
C,126,1,1,2.1718E-11,1,1,1,1,1
C,127,1,1,1.64938E-11,1,1,1,1,1
C,128,1,1,2.04032E-18,1,1,1,1,1
C,129,1,1,2.67194E-07,1,1,0.999999881,1,0.999952435
C,130,0.704235435,5.49403E-11,1,0.004757945,0.577956855,2.84662E-16,0.365798235,1.18187E-17
C,131,1,1,4.37543E-15,1,1,1,1,1
C,132,1,1,1.2725E-14,1,1,1,1,1
C,133,1,1,6.8585E-19,1,1,1,1,1
C,134,1,1,6.07051E-09,1,1,1,1,1
D,0,0.999622107,3.2104E-25,1,1.33237E-14,0.998022556,0,0.456376553,0
D,1,0.946250498,6.66575E-11,1,9.07962E-05,0.903129578,1.17664E-19,0.759041846,1.55821E-21
D,2,0.999993324,7.47779E-29,1,5.96074E-14,0.999977827,0,0.999657154,0
D,3,0.99927789,2.37185E-22,1,2.06117E-09,0.998156607,0,0.986769557,0
D,4,0.999200642,3.68187E-23,1,2.2125E-09,0.997950971,0,0.985053599,0
D,5,0.991831601,1.11047E-18,1,5.10859E-07,0.982036173,5.83873E-33,0.918413222,3.2465E-36
D,6,0.999999046,3.61847E-35,1,4.33824E-16,0.999996185,0,0.999908209,0
D,7,0.940401316,2.04701E-14,1,6.91384E-05,0.890073895,5.63647E-24,0.708320141,3.01572E-26
D,8,1,0,1,9.41966E-20,0.999999881,0,0.99999404,0
D,9,0.999998212,7.61935E-34,1,1.96229E-15,0.999993563,0,0.999860287,0
D,10,0.977907598,7.25299E-17,1,6.0505E-06,0.954936385,6.49969E-29,0.838218331,9.93774E-32
D,11,1,0,1,2.43291E-22,1,0,0.999999166,0
D,12,0.999947309,3.97294E-29,1,3.96356E-12,0.999838829,0,0.997994065,0
D,13,0.999999881,0,1,6.20068E-18,0.999999285,0,0.999974966,0
D,14,0.999997854,2.94328E-36,1,1.84227E-15,0.999991894,0,0.999815047,0
D,15,0.998824894,1.27775E-19,1,9.10469E-09,0.997146547,1.47587E-37,0.982441962,0
D,16,0.999950051,5.41279E-27,1,5.06979E-12,0.999850392,0,0.998265922,0
D,17,0.999998689,1.00242E-33,1,1.11464E-15,0.999994993,0,0.999888659,0
D,18,0.999990106,1.56968E-30,1,9.98381E-14,0.999967217,0,0.999483109,0
D,19,0.996368766,6.9585E-23,1,5.26736E-08,0.991308033,0,0.948389471,0
D,20,0.999948978,1.23642E-27,1,4.57655E-12,0.999845624,0,0.998175263,0
D,21,0.519737363,3.08552E-05,0.999993801,0.235654384,0.408211917,5.7473E-07,0.276939541,1.84437E-07
D,22,0.99217236,2.02305E-17,1,5.98706E-07,0.982950628,1.93943E-31,0.925063491,1.45767E-34
D,23,0.978408813,2.47376E-16,1,5.36474E-06,0.95604986,3.01109E-28,0.844773293,5.57157E-31
D,24,0.999999881,3.8532E-38,1,2.29538E-18,0.999999523,0,0.99998498,0
D,25,0.99882406,2.12995E-19,1,9.46943E-09,0.997150362,2.85853E-37,0.982614338,0
D,26,0.999881268,0.999357283,0.00100027,0.999983072,0.999822557,0.999827325,0.999445379,0.999651313
D,27,0.999995351,3.53997E-29,1,2.45605E-14,0.999984264,0,0.999744833,0
D,28,0.999369919,1.06535E-19,1,2.3899E-09,0.998426676,9.95011E-39,0.989565611,0
D,29,0.993282914,2.31922E-18,1,4.67478E-07,0.985105038,5.77097E-33,0.930191457,2.86402E-36
D,30,0.783540189,8.42235E-10,1,0.0028176,0.674120903,1.55794E-15,0.462833583,6.63422E-17
D,31,0.999651909,3.15446E-24,1,3.27107E-10,0.999064624,0,0.992196321,0
D,32,0.884870708,7.51927E-11,1,0.000563197,0.808129191,3.42868E-18,0.608057261,7.02423E-20
D,33,0.997405946,7.03994E-21,1,3.26169E-08,0.993829429,9.17764E-38,0.964336753,0
D,34,0.999772489,1.73374E-21,1,2.63507E-10,0.999395013,0,0.995154142,0
D,35,0.999995947,1.01578E-32,1,1.01419E-14,0.999985576,0,0.999731362,0
D,36,0.99999392,7.91321E-32,1,2.55945E-14,0.999979019,0,0.99963665,0
D,37,0.999998689,4.59011E-35,1,7.02719E-16,0.999994993,0,0.999883771,0
D,38,1,0,1,5.21584E-20,0.999999881,0,0.999996305,0
D,39,0.999999762,1.1905E-35,1,1.70258E-17,0.999999285,0,0.999977589,0
D,40,0.997172058,1.08265E-16,1,9.23581E-08,0.993590713,2.62117E-32,0.968043804,1.28034E-35
D,41,0.995673716,1.34552E-18,1,1.29755E-07,0.990183771,5.98853E-34,0.951190293,2.45138E-37
D,42,0.999951005,5.85307E-27,1,3.87392E-12,0.999853015,0,0.998310566,0
D,43,1,0,1,1.16739E-23,1,0,0.999999762,0
D,44,1,0,1,2.41029E-21,1,0,0.999998212,0
D,45,1,0,1,2.4409E-20,0.999999881,0,0.999994874,0
D,46,0.999999285,9.34379E-35,1,2.14341E-16,0.999997258,0,0.999931931,0
D,47,0.999961138,4.38698E-25,1,4.38655E-12,0.999884486,0,0.998710871,0
D,48,1,0,1,1.00482E-20,1,0,0.999997854,0
D,49,0.999999404,5.96305E-32,1,9.19831E-17,0.999997497,0,0.999898791,0
D,50,1,0,1,9.4935E-20,0.999999881,0,0.999993205,0
D,51,1,0,1,4.78702E-20,0.999999881,0,0.999995112,0
D,52,0.249258816,9.67041E-12,1,6.94545E-08,0.070019551,1.8183E-17,0.000105499,1.16513E-18
D,53,1,0,1,2.41238E-22,1,0,0.999999046,0
D,54,0.999989748,2.44678E-32,1,6.33594E-14,0.999965191,0,0.999422908,0
D,55,1,0,1,5.9776E-20,0.999999881,0,0.999995232,0
D,56,1,0,1,6.11827E-23,1,0,0.999999166,0
