city,loc,embedding-1,embedding-2,embedding-3,embedding-4,embedding-5,embedding-6,embedding-7,embedding-8
D,59,1,0,1,9.94E-21,1,0,0.999996901,0
D,60,0.999990344,2.13E-30,1,7.91E-14,0.999968052,0,0.999501586,0
D,61,0.977532148,1.35E-18,1,3.70E-06,0.953353584,4.79E-31,0.826110363,5.12E-34
D,62,0.999511123,1.45E-23,1,6.50E-10,0.998713374,0,0.989969313,0
D,63,0.958974898,4.61E-14,1,2.83E-05,0.922017574,3.56E-24,0.776001096,1.79E-26
D,64,0.996382594,0.939807892,0.102954075,0.998817265,0.994545341,0.954923749,0.987190664,0.925079942
D,65,0.999999642,1.74E-36,1,3.16E-17,0.999998689,0,0.99996376,0
D,66,0.999662757,1.84E-21,1,4.71E-10,0.999118388,0,0.993320107,0
D,67,0.999999762,1.29E-34,1,3.00E-17,0.999998927,0,0.999971271,0
D,68,0.996962011,1.65E-18,1,6.37E-08,0.993001878,1.90E-34,0.963579714,6.52E-38
D,69,0.908942163,3.93E-16,1,5.95E-10,0.694246471,2.35E-28,0.005014527,7.18E-31
D,70,0.9998492,9.26E-22,1,9.24E-11,0.999591291,0,0.996561825,0
D,71,0.998841226,2.38E-32,1,6.64E-21,0.982263863,0,0.000168513,0
D,72,0.957265139,5.27E-11,1,5.50E-05,0.921383679,3.28E-20,0.79341644,3.69E-22
D,73,0.792535663,1.69E-07,1,0.00246883,0.6858055,9.25E-13,0.462385416,7.09E-14
D,74,1,1,3.99E-10,1,1,1,1,1
E,0,0.364633113,0.006383749,0.997000396,0.303048939,0.27563718,0.001580831,0.199642703,0.001175686
E,1,0.851218104,0.484545857,0.610311091,0.916326106,0.793550491,0.531049192,0.687292218,0.505288184
E,2,0.514349818,0.000652273,0.999804676,0.255986363,0.40749386,3.77E-05,0.287310153,1.83E-05
E,3,0.999926805,0.999853611,0.000198623,0.999992251,0.999890089,0.999977827,0.999659061,0.999961853
E,4,0.998931587,0.993483603,0.008046121,0.999571741,0.998218,0.998111248,0.991953075,0.997267008
E,5,0.851132691,2.10E-09,1,0.001080254,0.762842178,8.68E-16,0.565396667,3.33E-17
E,6,0.404079974,0.000138787,0.999963284,0.200136304,0.304564357,5.79E-06,0.209407866,2.49E-06
E,7,0.456843495,1.20E-05,0.999997973,0.099927418,0.347935945,1.18E-07,0.233784243,3.55E-08
E,8,0.999998689,0.999997735,3.18E-06,0.999999881,0.999998093,0.999999881,0.999991775,0.999999642
E,9,0.970612884,0.931486189,0.090864606,0.99009198,0.9569031,0.969319701,0.920035839,0.965059042
E,10,0.21919708,9.96E-08,1,0.000111939,0.093232922,1.70E-10,0.00220368,4.30E-11
E,11,0.850652874,0.000779509,0.999521613,0.170673221,0.715755582,0.000143344,0.105996981,6.83E-05
E,12,0.776415765,0.00215225,0.998311639,0.160665676,0.606791735,0.000833786,0.069918014,0.000503266
E,13,0.546034336,1.28E-06,0.999999881,0.036061145,0.426337928,1.67E-09,0.283692777,3.36E-10
E,14,0.754413307,0.053344522,0.972652316,0.773846388,0.671218157,0.022768691,0.543253481,0.01611313
E,15,0.999405622,0.998763084,0.001646084,0.999906659,0.999106824,0.999725044,0.997658253,0.999603093
E,16,0.538551211,3.00E-05,0.999995947,0.050560266,0.423065513,1.04E-07,0.291182697,2.96E-08
E,17,0.886227787,3.28E-08,1,0.000651135,0.813078105,7.88E-15,0.629788816,3.43E-16
E,18,0.376779407,0.001846956,0.999276936,0.267843336,0.284456551,0.000266794,0.202889219,0.00016808
E,19,0.961622298,6.70E-12,1,3.53E-05,0.927994072,1.49E-21,0.801870346,1.28E-23
E,20,0.79773134,5.99E-12,1,3.65E-07,0.556993127,1.90E-20,0.016785504,3.42E-22
E,21,0.999181092,0.705923915,0.547252238,0.999613822,0.99871695,0.453651607,0.996458232,0.226471931
E,22,0.999999046,0.999916792,0.000199323,0.999999881,0.999998569,0.999960423,0.999993324,0.999853015
E,23,0.999995708,0.99998188,2.75E-05,0.999999642,0.999993324,0.999997258,0.999974489,0.99999404
E,24,0.492653996,3.50E-08,1,0.070748456,0.372110426,3.22E-11,0.231772244,4.29E-12
E,25,0.454754949,1.90E-06,0.999999762,0.109967455,0.343411803,1.05E-08,0.224365667,2.46E-09
E,26,0.494187891,7.03E-07,0.999999881,0.061887864,0.378012061,1.73E-09,0.246497914,3.47E-10
E,27,0.515592456,8.71E-05,0.999979973,0.262761831,0.404543966,2.61E-06,0.284880191,9.88E-07
E,28,0.997148573,0.881673455,0.216719091,0.998921156,0.995624006,0.865526795,0.989557803,0.772529006
E,29,0.540806651,1.83E-05,0.999997497,0.073043786,0.425735444,7.58E-08,0.290468693,2.01E-08
E,30,0.998535991,0.937923849,0.118142299,0.999540925,0.997781336,0.938663423,0.994042695,0.877979994
E,31,0.998931587,0.993483603,0.008046121,0.999571741,0.998218,0.998111248,0.991953075,0.997267008
E,32,0.51868397,2.19E-05,0.999996901,0.058226228,0.404441625,9.61E-08,0.276327044,2.75E-08
E,33,0.345706075,3.72E-11,1,2.68E-07,0.119360387,5.02E-17,0.000420785,3.01E-18
F,0,1,0,1,2.56E-27,1,0,1,0
F,1,1,0,1,2.21E-21,1,0,0.999999166,0
F,2,1,0,1,1.48E-21,1,0,0.999998331,0
F,3,1,0,1,2.18E-26,1,0,1,0
F,4,0.999999404,9.09E-30,1,5.77E-16,0.999997497,0,0.999948621,0
F,5,0.999998569,1.63E-34,1,9.83E-16,0.999994636,0,0.999878526,0
F,6,0.999969006,4.58E-27,1,2.11E-12,0.999902964,0,0.998794079,0
F,7,0.965987206,8.64E-14,1,2.37E-05,0.933809817,2.67E-24,0.801209152,1.25E-26
F,8,0.999999881,1.68E-36,1,9.86E-18,0.999999285,0,0.999977112,0
F,9,0.999999762,6.50E-33,1,3.63E-17,0.999999046,0,0.999976158,0
F,10,0.999985099,1.37E-25,1,6.31E-13,0.999952793,0,0.999397039,0
F,11,0.999960899,1.08E-29,1,2.14E-12,0.999874473,0,0.998325646,0
F,12,0.999940991,2.12E-25,1,1.03E-11,0.999823391,0,0.998075128,0
F,13,0.999999642,6.47E-33,1,8.98E-17,0.999998689,0,0.999966621,0
F,14,1,0,1,2.13E-22,1,0,0.999998689,0
F,15,0.999999523,0,1,7.87E-17,0.999997735,0,0.999930739,0
F,16,0.99892199,1.41E-23,1,4.45E-09,0.997188985,0,0.979590416,0
F,17,0.910673797,1.52E-13,1,0.000196867,0.840661585,3.12E-22,0.629728496,2.83E-24
F,18,1,0,1,3.20E-28,1,0,1,0
F,19,0.999995708,8.72E-29,1,3.09E-14,0.999985218,0,0.999756157,0
F,20,0.999999285,0,1,1.45E-16,0.999996781,0,0.99990201,0
F,21,1,0,1,1.48E-29,1,0,1,0
F,22,1,0,1,7.08E-20,0.999999881,0,0.999991059,0
F,23,0.99999392,1.08E-35,1,1.84E-14,0.999977589,0,0.999541759,0
F,24,0.999604046,4.34E-25,1,4.76E-10,0.998904943,0,0.990516365,0
F,25,0.998752117,2.33E-20,1,1.03E-08,0.996896029,1.49E-38,0.980300963,0
F,26,0.99968946,3.78E-24,1,3.37E-10,0.999143958,0,0.992634714,0
F,27,0.999999523,0,1,5.85E-17,0.999997973,0,0.9999367,0
F,28,0.999981761,7.02E-34,1,2.24E-13,0.9999367,0,0.998929799,0
F,29,0.999968886,7.51E-35,1,5.48E-13,0.999892831,0,0.998230875,0
F,30,0.993196368,2.97E-26,1,1.08E-07,0.983112276,0,0.897710025,0
F,31,0.998667955,1.52E-20,1,1.16E-08,0.996682465,1.07E-38,0.97893393,0
F,32,0.998826563,4.14E-19,1,1.17E-08,0.997113347,4.55E-37,0.982314706,0
F,33,1,0,1,5.53E-20,0.999999881,0,0.99999094,0
F,34,0.999689817,1.90E-32,1,6.16E-11,0.999061286,0,0.989248872,0
F,35,0.97756952,7.54E-19,1,4.24E-06,0.952354193,1.44E-31,0.818938315,1.42E-34
F,36,0.970627248,4.45E-16,1,1.20E-05,0.940648139,1.61E-27,0.803605974,3.81E-30
F,37,0.999999881,1.04E-34,1,4.37E-18,0.999999642,0,0.999988556,0
F,38,0.979933619,2.22E-14,1,7.54E-06,0.959245086,5.19E-26,0.860891819,1.51E-28
F,39,0.999974489,3.38E-31,1,6.94E-13,0.999915481,0,0.998752594,0
F,40,0.999948144,2.30E-28,1,4.59E-12,0.999838591,0,0.998016119,0
F,41,0.999981165,2.08E-25,1,1.04E-12,0.999940991,0,0.999271572,0
F,42,1,0,1,5.55E-25,1,0,0.999999523,0
F,43,0.999979854,4.64E-31,1,4.06E-13,0.999934077,0,0.999020696,0
F,44,1,0,1,2.19E-24,1,0,0.999997258,0
F,45,0.996363103,3.11E-25,1,3.56E-08,0.991099775,0,0.942874372,0
F,46,0.999649763,3.66E-28,1,1.71E-10,0.998998582,0,0.990304053,0
F,47,1,0,1,3.42E-20,0.999999881,0,0.999997258,0
F,48,0.9999789,1.17E-31,1,2.98E-13,0.999929786,0,0.998950422,0
F,49,1,0,1,2.26E-37,1,0,1,0
F,50,0.998999417,0,1,1.73E-10,0.996967971,0,0.960056484,0
F,51,0.999979258,0,1,3.09E-14,0.999922395,0,0.998301625,0
F,52,0.996644378,2.18E-23,1,3.23E-08,0.991778672,0,0.949963272,0
F,53,1,0,1,1.63E-35,1,0,1,0
F,54,1,0,1,9.88E-27,1,0,0.999999881,0
F,55,0.999999881,2.04E-38,1,1.03E-18,0.999999762,0,0.99998951,0
F,56,1,0,1,5.18E-29,1,0,1,0
F,57,1,0,1,2.00E-28,1,0,0.999999762,0
F,58,0.999999881,0,1,1.00E-20,0.999999285,0,0.999922156,0
F,59,0.999508381,0,1,2.95E-11,0.998426557,0,0.975196838,0
F,60,1,0,1,1.04E-29,1,0,1,0
F,61,0.999997377,0,1,3.72E-16,0.999989271,0,0.999686241,0
F,62,0.990211129,7.80E-23,1,2.88E-07,0.977387846,5.24E-38,0.886933565,0
F,63,1,0,1,6.14E-22,1,0,0.999998927,0
F,64,0.999933004,2.40E-29,1,4.82E-12,0.999793112,0,0.997490644,0
F,65,0.999994636,2.89E-29,1,3.21E-14,0.99998188,0,0.999707997,0
F,66,1,0,1,2.60E-26,1,0,0.999999881,0
F,67,1,0,1,7.88E-26,1,0,1,0
F,68,0.999999762,0,1,2.04E-20,0.999998212,0,0.999776065,0
F,69,1,0,1,2.33E-36,1,0,1,0
F,70,1,0,1,2.20E-30,1,0,0.999999881,0
F,71,0.999999762,1.78E-30,1,0.142757893,0.999999285,0,0.999986291,0
F,72,0.999924302,0,1,1.70E-13,0.999716341,0,0.992633998,0
F,73,1,0,1,3.95E-24,1,0,0.999995112,0
F,74,0.999948978,0,1,2.35E-14,0.999791086,0,0.992817998,0
F,75,0.999608099,0,1,3.04E-11,0.998772085,0,0.982044458,0
F,76,0.999981165,0,1,2.26E-14,0.999929547,0,0.998406231,0
F,77,0.515865505,3.55E-09,1,0.052961186,0.390471399,1.29E-12,0.238620654,1.29E-13
F,78,0.343232691,0.051632013,0.966065109,0.372197509,0.260163784,0.035285547,0.194385886,0.035687167
F,79,1,0,1,6.88E-25,1,0,0.999999642,0
F,80,0.999749482,0,1,1.21E-11,0.999207914,0,0.988197505,0
F,81,1,0,1,0,1,0,1,0
F,82,0.999986768,0,1,2.17E-15,0.999943972,0,0.997853816,0
F,83,0.999994874,0,1,1.94E-17,0.999973059,0,0.997961044,0
F,84,1,0,1,2.13E-25,1,0,0.999995589,0
F,85,1,0,1,9.40E-35,1,0,1,0
F,86,0.999910355,0,1,2.65E-12,0.999687433,0,0.993018925,0
F,87,0.999999762,0,1,1.32E-19,0.99999845,0,0.999866128,0
F,88,0.580890059,8.78E-12,1,0.022874292,0.444313049,1.91E-16,0.255986869,8.02E-18
F,89,0.999909878,0,1,7.09E-14,0.999643207,0,0.988765597,0
F,90,1,0,1,6.03E-28,1,0,0.999999642,0
F,91,1,0,1,7.11E-36,1,0,1,0
F,92,1,0,1,7.07E-27,1,0,0.999997377,0
F,93,0.999999404,0,1,4.60E-19,0.999996543,0,0.99970156,0
F,94,1,0,1,7.45E-34,1,0,1,0
F,95,1,0,1,6.51E-36,1,0,1,0
F,96,1,0,1,1.35E-22,0.999999762,0,0.999967575,0
F,97,1,0,1,4.54E-05,1,0,1,0
F,98,0.999996662,0,1,2.08E-07,0.99998951,0,0.999719441,0
F,99,1,0,1,7.08E-31,1,0,0.999999881,0
F,100,0.999790013,0,1,1.43E-12,0.999245882,0,0.982877493,0
F,101,0.999990344,1.66E-16,1,0.321027249,0.999980092,3.66E-27,0.999833703,2.02E-30
F,102,0.99918133,7.45E-36,1,1.70E-10,0.997577965,0,0.972898841,0
F,103,1,0,1,3.31E-27,1,0,0.999999523,0
F,104,1,0,1,0,1,0,1,0
F,105,1,0,1,0,1,0,1,0
F,106,1,0,1,0,1,0,1,0
F,107,1,0,1,0,1,0,1,0
F,108,1,0,1,2.58E-36,1,0,1,0
F,109,1,0,1,1.90E-26,1,0,0.999997616,0
F,110,0.999999046,0,1,1.82E-18,0.999994993,0,0.999627948,0
F,111,1,0,1,1.89E-36,1,0,1,0
F,112,1,0,1,5.18E-35,1,0,1,0
F,113,0.998249471,6.36E-26,1,4.69E-09,0.9955042,0,0.967676759,0
F,114,1,0,1,1.92E-27,1,0,0.999999404,0
F,115,1,0,1,3.34E-28,1,0,0.999999642,0
F,116,1,0,1,5.13E-24,1,0,0.999990702,0
F,117,1,0,1,9.27E-30,1,0,0.999999762,0
F,118,1,0,1,2.85E-25,1,0,0.999992013,0
F,119,1,0,1,0,1,0,1,0
F,120,1,0,1,0,1,0,1,0
F,121,1,0,1,0,1,0,1,0
F,122,1,0,1,0,1,0,1,0
F,123,1,0,1,1.91E-38,1,0,1,0
F,124,1,0,1,8.14E-34,1,0,1,0
F,125,0.999999881,0,1,3.93E-21,0.999999285,0,0.999894023,0
F,126,0.999958158,0,1,2.61E-14,0.999833703,0,0.994802117,0
F,127,1,0,1,3.20E-32,1,0,1,0
F,128,0.999999523,0,1,3.25E-20,0.999997258,0,0.999655604,0
F,129,1,0,1,1.12E-33,1,0,1,0
F,130,1,0,1,0,1,0,1,0
F,131,1,0,1,0,1,0,1,0
F,132,1,0,1,0,1,0,1,0
F,133,1,0,1,0,1,0,1,0
F,134,1,0,1,0,1,0,1,0
F,135,1,0,1,0,1,0,1,0
F,136,1,0,1,3.53E-36,1,0,1,0
F,137,1,0,1,0,1,0,1,0
F,138,1,0,1,7.53E-23,0.999999762,0,0.999942422,0
F,139,1,0,1,0.991384387,1,0,1,0
F,140,0.999844193,0,1,6.63E-13,0.999441326,0,0.987297893,0
F,141,1,0,1,3.72E-06,1,0,0.999998927,0
F,142,0.999999166,0,1,8.04E-19,0.999995351,0,0.999633312,0
F,143,1,0,1,4.58E-37,1,0,1,0
F,144,1,0,1,0,1,0,1,0
F,145,1,0,1,0,1,0,1,0
F,146,1,0,1,0,1,0,1,0
F,147,1,0,1,0,1,0,1,0
F,148,1,0,1,0,1,0,1,0
F,149,1,0,1,0,1,0,1,0
F,150,0.999998808,0,1,3.06E-18,0.99999392,0,0.999569595,0
F,151,1,0,1,1.47E-22,0.999999762,0,0.999959588,0
F,152,1,4.69E-22,1,1,1,9.68E-37,1,0
F,153,0.999999166,0,1,2.76E-19,0.999995351,0,0.999547541,0
F,154,0.999819696,0,1,2.21E-12,0.999384999,0,0.98834759,0
F,155,1,4.65E-24,1,0.999666333,1,4.79E-38,1,0
F,156,0.99996984,0,1,1.04E-13,0.999892354,0,0.997846484,0
F,157,0.999998808,0,1,1.57E-12,0.999995708,0,0.999829292,0
F,158,1,6.75E-32,1,1,1,0,1,0
F,159,0.999999881,0,1,1.34E-21,0.999999404,0,0.999903798,0
F,160,0.999999762,0,1,2.65E-20,0.99999845,0,0.999828935,0
F,161,1,0,1,4.13E-39,1,0,1,0
F,162,1,0,1,0,1,0,1,0
F,163,1,0,1,0,1,0,1,0
F,164,1,0,1,0,1,0,1,0
F,165,1,0,1,0,1,0,1,0
F,166,1,0,1,3.93E-31,1,0,0.999999881,0
F,167,0.99999845,0,1,5.63E-18,0.999992251,0,0.999493599,0
F,168,1,0,1,3.41E-33,1,0,1,0
F,169,0.999998331,0,1,1.30E-18,0.999990463,0,0.999136984,0
F,170,1,0,1,4.11E-24,1,0,0.999992371,0
F,171,0.999994516,1.45E-33,1,0.008321856,0.999985576,0,0.999785483,0
F,172,1,1.80E-37,1,0.34009093,1,0,1,0
F,173,1,0,1,0.772954583,1,0,1,0
F,174,1,0,1,1.31E-25,1,0,0.99998939,0
F,175,1,0,1,1.98E-37,1,0,1,0
F,176,1,0,1,0,1,0,1,0
F,177,1,0,1,0,1,0,1,0
F,178,1,0,1,0,1,0,1,0
F,179,1,0,1,0,1,0,1,0
F,180,1,0,1,5.16E-34,1,0,1,0
F,181,1,0,1,2.86E-36,1,0,1,0
F,182,0.999999881,0,1,4.72E-22,0.999999404,0,0.99989593,0
F,183,1,0,1,1.12E-25,1,0,0.999995112,0
F,184,1,0,1,1.74E-29,1,0,0.999999523,0
F,185,1,0,1,1.98E-28,1,0,0.999999046,0
F,186,0.999998927,0,1,3.39E-18,0.999994516,0,0.999648452,0
F,187,0.999902487,0,1,2.86E-13,0.999646783,0,0.991806388,0
F,188,0.999999881,0,1,2.88E-07,0.999999642,0,0.999983668,0
F,189,0.999998212,0,1,1.96E-18,0.999990106,0,0.999203265,0
F,190,1,0,1,2.79E-24,0.999999881,0,0.999977589,0
F,191,1,0,1,8.24E-26,1,0,0.999992132,0
F,192,1,0,1,4.52E-34,1,0,1,0
F,193,1,0,1,0,1,0,1,0
F,194,1,0,1,0,1,0,1,0
F,195,1,0,1,0,1,0,1,0
F,196,1,0,1,6.64E-36,1,0,1,0
F,197,1,0,1,3.84E-35,1,0,1,0
F,198,1,0,1,7.86E-37,1,0,1,0
F,199,0.999998212,0,1,2.18E-10,0.999993443,0,0.999747336,0
F,200,1,6.36E-13,1,1,1,1.23E-22,1,5.14E-27
F,201,0.999722183,0,1,3.76E-13,0.998912454,0,0.967438757,0
F,202,0.997964263,0,1,2.03E-10,0.993685782,0,0.912858069,0
F,203,1,0,1,2.55E-21,0.999999762,0,0.999982119,0
F,204,1,0,1,9.67E-25,1,0,0.999987841,0
F,205,0.999999642,0,1,1.59E-19,0.999997973,0,0.999701679,0
F,206,0.999999046,0,1,2.18E-19,0.999994278,0,0.999375284,0
F,207,1,0,1,2.30E-23,0.999999762,0,0.999957442,0
F,208,1,0,1,8.36E-35,1,0,1,0
F,209,1,0,1,0,1,0,1,0
F,210,1,0,1,0,1,0,1,0
F,211,0.999999881,0,1,1.71E-22,0.999999523,0,0.999902964,0
F,212,1,0,1,2.40E-30,1,0,0.999999762,0
F,213,0.999992847,0,1,1.20E-16,0.999966383,0,0.998191416,0
F,214,0.999995708,0,1,1.52E-06,0.999987721,0,0.999746025,0
F,215,0.99999845,0,1,1.37E-18,0.999991655,0,0.999326468,0
F,216,0.999999523,0,1,2.24E-17,0.999997735,0,0.999746859,0
F,217,0.999999881,0,1,2.63E-21,0.999999046,0,0.999861121,0
F,218,0.999997139,0,1,5.46E-19,0.999982715,0,0.997900367,0
F,219,1,0,1,2.13E-29,1,0,0.999999166,0
F,220,1,0,1,1.35E-30,1,0,0.999999762,0
F,221,0.999999523,0,1,7.28E-09,0.999997854,0,0.999880552,0
F,222,0.999970436,0,1,4.30E-13,0.999881864,0,0.995291114,0
F,223,1,6.13E-38,1,0.626639903,1,0,1,0
F,224,0.788287342,3.38E-21,1,0.000849006,0.649237216,2.87E-30,0.335540086,5.50E-33
F,225,0.583693862,6.97E-11,1,0.032627385,0.450935364,3.55E-15,0.267169476,1.91E-16
F,226,1,0,1,0.999959946,1,0,1,0
F,227,1,5.81E-22,1,1,1,5.14E-36,1,0
F,228,1,0,1,1.10E-23,0.999999881,0,0.999952197,0
F,229,1,0,1,1.57E-22,0.999999762,0,0.99996078,0
F,230,0.999998569,0,1,2.07E-18,0.999992132,0,0.999183238,0
F,231,1,0,1,1.70E-22,0.999999642,0,0.999927044,0
F,232,0.999996543,0,1,1.53E-18,0.999980211,0,0.997990966,0
F,233,1,0,1,3.36E-25,1,0,0.999990821,0
F,234,0.999999881,0,1,1.59E-21,0.999999285,0,0.999890208,0
F,235,0.992441773,0,1,5.29E-09,0.977272153,0,0.760693729,0
F,236,0.606194675,8.69E-13,1,0.016276995,0.466296762,5.95E-18,0.262659758,1.75E-19
F,237,0.999997377,0.999622822,0.000949392,0.999999642,0.999995828,0.999754488,0.999982476,0.999097824
F,238,1,0,1,1.10E-24,1,0,0.999990344,0
F,239,0.999979019,0,1,8.80E-16,0.99990356,0,0.99517113,0
F,240,0.999999285,0,1,2.08E-17,0.999996543,0,0.999718726,0
F,241,0.999941826,0,1,4.32E-15,0.999739349,0,0.98760277,0
F,242,1,0,1,4.05E-23,0.999999762,0,0.999953151,0
F,243,0.999992609,0,1,4.86E-17,0.999963045,0,0.997577965,0
F,244,1,1.23E-30,1,0.502347171,1,0,0.999999642,0
F,245,1,0,1,7.24E-23,0.999999762,0,0.99994123,0
F,246,1,0,1,6.27E-25,1,0,0.999985576,0
F,247,0.997454107,1.51E-16,1,7.83E-08,0.994152606,2.30E-32,0.970535934,1.14E-35
F,248,0.732234478,5.15E-11,1,0.003588047,0.609570026,1.49E-16,0.392818063,5.70E-18
F,249,0.999998569,0,1,1.21E-09,0.999994636,0,0.999769032,0
F,250,0.999994636,0,1,9.44E-18,0.999970794,0,0.997468829,0
F,251,1,0,1,8.94E-28,1,0,0.999997258,0
F,252,1,0,1,1.21E-25,1,0,0.99999702,0
F,253,0.999098539,0,1,2.96E-11,0.997021496,0,0.947258532,0
F,254,0.998778164,0,1,1.99E-11,0.99557364,0,0.904865861,0
F,255,0.999999642,0,1,2.69E-20,0.999998093,0,0.999764502,0
F,256,1,0,1,9.64E-28,1,0,0.999998808,0
F,257,0.999934435,0,1,1.42E-14,0.999721467,0,0.989174724,0
F,258,0.999366581,0,1,1.29E-11,0.997835934,0,0.958804429,0
F,259,0.937986016,1.20E-28,1,0.000162815,0.870583832,0,0.548417628,0
F,260,0.999995351,0,1,3.18E-17,0.999976635,0,0.998513401,0
F,261,0.988679111,6.41E-37,1,6.55E-07,0.971276164,0,0.793761969,0
F,262,0.999973297,0,1,2.73E-15,0.999881268,0,0.994781435,0
F,263,0.999987721,0,1,4.39E-16,0.99994278,0,0.997104704,0
F,264,0.992199242,0,1,1.15E-08,0.978718638,0,0.816871226,0
F,265,0.958937287,9.31E-22,1,7.51E-06,0.916058421,5.49E-34,0.708321989,3.64E-37
F,266,1,0,1,6.04E-22,0.999999642,0,0.999953985,0
F,267,1,0,1,2.47E-24,0.999999881,0,0.999983072,0
F,268,1,0,1,2.13E-27,1,0,0.999999523,0
F,269,0.99999845,0,1,7.01E-18,0.999991775,0,0.999456704,0
F,270,1,0,1,1.50E-24,1,0,0.999995708,0
F,271,1,0,1,9.17E-27,1,0,0.99999702,0
F,272,0.99999845,0,1,2.04E-18,0.999991179,0,0.999259293,0
F,273,0.99995625,0,1,2.02E-15,0.999794066,0,0.988878191,0
F,274,0.999620438,0,1,3.20E-12,0.99869138,0,0.974317551,0
F,275,0.979565382,0,1,1.20E-07,0.945931673,0,0.645539224,0
F,276,1,0,1,2.99E-22,0.999999762,0,0.999967933,0
F,277,1,0,1,2.87E-27,1,0,0.999997735,0
F,278,1,0,1,2.00E-35,1,0,1,0
F,279,1,0,1,1.88E-24,1,0,0.999994636,0
F,280,0.99961251,0.999223471,0.001023527,0.999945641,0.999414444,0.999837279,0.998399436,0.999763429
